1801  2 23    -3.4    -3.4    -3.4 1
1801  2 24    -0.1    -0.1    -0.1 1
1801  2 25    -2.6    -2.6    -2.6 1
1801  2 26     0.7     0.7     0.7 1
1801  2 27     3.0     3.0     3.0 1
1801  2 28     2.4     2.4     2.4 1
1801  3  1     2.7     2.7     2.7 1
1801  3  2     3.5     3.5     3.5 1
1801  3  3     4.0     4.0     4.0 1
1801  3  4     0.8     0.8     0.8 1
1801  3  5    -1.4    -1.4    -1.4 1
1801  3  6    -3.2    -3.2    -3.2 1
1801  3  7    -2.1    -2.1    -2.1 1
1801  3  8     0.6     0.6     0.6 1
1801  3  9    -6.1    -6.1    -6.1 1
1801  3 10    -5.9    -5.9    -5.9 1
1801  3 11    -4.2    -4.2    -4.2 1
1801  3 12    -1.0    -1.0    -1.0 1
1801  3 13     3.3     3.3     3.3 1
1801  3 14     2.1     2.1     2.1 1
1801  3 15    -6.2    -6.2    -6.2 1
1801  3 16    -6.7    -6.7    -6.7 1
1801  3 17    -4.7    -4.7    -4.7 1
1801  3 18     1.3     1.3     1.3 1
1801  3 19    -1.8    -1.8    -1.8 1
1801  3 20    -3.2    -3.2    -3.2 1
1801  3 21     0.3     0.3     0.3 1
1801  3 22     1.8     1.8     1.8 1
1801  3 23     1.7     1.7     1.7 1
1801  3 24     2.0     2.0     2.0 1
1801  3 25    -0.3    -0.3    -0.3 1
1801  3 26     3.4     3.4     3.4 1
1801  3 27     7.4     7.4     7.4 1
1801  3 28     4.6     4.6     4.6 1
1801  3 29     8.0     8.0     8.0 1
1801  3 30     0.9     0.9     0.9 1
1801  3 31    -0.3    -0.3    -0.3 1
1801  4  1    -1.6    -1.6    -1.6 1
1801  4  2     1.6     1.6     1.6 1
1801  4  3     4.4     4.4     4.4 1
1801  4  4     3.4     3.4     3.4 1
1801  4  5     3.1     3.1     3.1 1
1801  4  6     1.8     1.8     1.8 1
1801  4  7     2.6     2.6     2.6 1
1801  4  8     3.6     3.6     3.6 1
1801  4  9     4.0     4.0     4.0 1
1801  4 10     4.2     4.2     4.2 1
1801  4 11     3.0     3.0     3.0 1
1801  4 12     4.7     4.7     4.7 1
1801  4 13     3.8     3.8     3.8 1
1801  4 14     4.7     4.7     4.7 1
1801  4 15     9.6     9.6     9.6 1
1801  4 16     9.9     9.9     9.9 1
1801  4 17     6.8     6.8     6.8 1
1801  4 18     8.5     8.5     8.5 1
1801  4 19     6.9     6.9     6.9 1
1801  4 20     7.1     7.1     7.1 1
1801  4 21     1.8     1.8     1.8 1
1801  4 22     0.8     0.8     0.8 1
1801  4 23     4.4     4.4     4.4 1
1801  4 24     9.9     9.9     9.9 1
1801  4 25    12.1    12.1    12.1 1
1801  4 26     5.5     5.5     5.5 1
1801  4 27     6.9     6.9     6.9 1
1801  4 28    12.2    12.2    12.2 1
1801  4 29     7.7     7.7     7.7 1
1801  4 30     7.4     7.4     7.4 1
1801  5  1     9.5     9.5     9.5 1
1801  5  2     7.2     7.2     7.2 1
1801  5  3    10.7    10.7    10.7 1
1801  5  4    12.2    12.2    12.2 1
1801  5  5    14.7    14.7    14.6 1
1801  5  6    10.4    10.4    10.3 1
1801  5  7     5.2     5.2     5.1 1
1801  5  8     5.3     5.3     5.2 1
1801  5  9     8.9     8.9     8.8 1
1801  5 10     9.3     9.3     9.1 1
1801  5 11    10.4    10.4    10.2 1
1801  5 12    11.4    11.4    11.2 1
1801  5 13    11.6    11.6    11.4 1
1801  5 14     8.0     8.0     7.7 1
1801  5 15     7.7     7.7     7.4 1
1801  5 16     8.7     8.7     8.4 1
1801  5 17    10.4    10.4    10.1 1
1801  5 18    12.0    12.0    11.7 1
1801  5 19    17.3    17.3    16.9 1
1801  5 20    15.0    15.0    14.6 1
1801  5 21    14.2    14.2    13.8 1
1801  5 22    15.8    15.8    15.4 1
1801  5 23    16.7    16.7    16.2 1
1801  5 24    18.8    18.8    18.3 1
1801  5 25    19.0    19.0    18.5 1
1801  5 26    18.4    18.4    17.9 1
1801  5 27    18.1    18.1    17.6 1
1801  5 28    11.4    11.4    10.8 1
1801  5 29     9.8     9.8     9.2 1
1801  5 30    11.8    11.8    11.2 1
1801  5 31    14.1    14.1    13.5 1
1801  6  1    16.2    16.2    15.5 1
1801  6  2    14.9    14.9    14.2 1
1801  6  3    15.5    15.5    14.8 1
1801  6  4    18.9    18.9    18.2 1
1801  6  5    19.7    19.7    19.0 1
1801  6  6    17.8    17.8    17.1 1
1801  6  7    16.8    16.8    16.1 1
1801  6  8    18.8    18.8    18.1 1
1801  6  9    18.1    18.1    17.4 1
1801  6 10    12.8    12.8    12.1 1
1801  6 11     8.1     8.1     7.4 1
1801  6 12     7.8     7.8     7.1 1
1801  6 13     7.9     7.9     7.2 1
1801  6 14    10.3    10.3     9.6 1
1801  6 15    11.6    11.6    10.9 1
1801  6 16    12.8    12.8    12.1 1
1801  6 17    12.0    12.0    11.3 1
1801  6 18    11.8    11.8    11.1 1
1801  6 19    11.7    11.7    11.0 1
1801  6 20    11.7    11.7    11.0 1
1801  6 21    13.8    13.8    13.1 1
1801  6 22    13.7    13.7    13.0 1
1801  6 23    15.7    15.7    15.0 1
1801  6 24    13.7    13.7    13.0 1
1801  6 25    14.9    14.9    14.2 1
1801  6 26    14.2    14.2    13.5 1
1801  6 27    14.5    14.5    13.8 1
1801  6 28    12.6    12.6    11.9 1
1801  6 29    10.6    10.6     9.9 1
1801  6 30    12.4    12.4    11.7 1
1801  7  1    17.8    17.8    17.1 1
1801  7  2    18.2    18.2    17.5 1
1801  7  3    16.8    16.8    16.1 1
1801  7  4    15.5    15.5    14.8 1
1801  7  5    17.3    17.3    16.6 1
1801  7  6    16.1    16.1    15.4 1
1801  7  7    15.8    15.8    15.1 1
1801  7  8    16.8    16.8    16.1 1
1801  7  9    19.3    19.3    18.6 1
1801  7 10    17.4    17.4    16.7 1
1801  7 11    16.9    16.9    16.2 1
1801  7 12    15.4    15.4    14.7 1
1801  7 13    15.7    15.7    15.0 1
1801  7 14    17.7    17.7    17.0 1
1801  7 15    20.0    20.0    19.3 1
1801  7 16    20.8    20.8    20.1 1
1801  7 17    20.5    20.5    19.8 1
1801  7 18    19.4    19.4    18.7 1
1801  7 19    17.3    17.3    16.6 1
1801  7 20    17.5    17.5    16.8 1
1801  7 21    19.8    19.8    19.1 1
1801  7 22    23.8    23.8    23.1 1
1801  7 23    25.1    25.1    24.4 1
1801  7 24    19.8    19.8    19.1 1
1801  7 25    21.3    21.3    20.6 1
1801  7 26    22.6    22.6    21.9 1
1801  7 27    23.3    23.3    22.6 1
1801  7 28    17.7    17.7    17.0 1
1801  7 29    14.1    14.1    13.4 1
1801  7 30    15.6    15.6    14.9 1
1801  7 31    13.8    13.8    13.1 1
1801  8  1    13.1    13.1    12.5 1
1801  8  2    16.8    16.8    16.2 1
1801  8  3    20.5    20.5    19.9 1
1801  8  4    18.0    18.0    17.4 1
1801  8  5    10.4    10.4     9.9 1
1801  8  6    13.4    13.4    12.9 1
1801  8  7    17.4    17.4    16.9 1
1801  8  8    20.3    20.3    19.8 1
1801  8  9    15.4    15.4    14.9 1
1801  8 10    15.8    15.8    15.4 1
1801  8 11    16.9    16.9    16.5 1
1801  8 12    17.6    17.6    17.2 1
1801  8 13    18.8    18.8    18.4 1
1801  8 14    19.7    19.7    19.4 1
1801  8 15    14.8    14.8    14.5 1
1801  8 16    11.1    11.1    10.8 1
1801  8 17    12.2    12.2    11.9 1
1801  8 18    13.5    13.5    13.2 1
1801  8 19    11.0    11.0    10.8 1
1801  8 20     8.6     8.6     8.4 1
1801  8 21     8.2     8.2     8.0 1
1801  8 22    10.4    10.4    10.2 1
1801  8 23    15.5    15.5    15.4 1
1801  8 24    12.1    12.1    12.0 1
1801  8 25    11.5    11.5    11.4 1
1801  8 26    11.6    11.6    11.5 1
1801  8 27     9.7     9.7     9.6 1
1801  8 28    11.7    11.7    11.7 1
1801  8 29     5.7     5.7     5.7 1
1801  8 30     7.9     7.9     7.9 1
1801  8 31     9.5     9.5     9.5 1
1801  9  1     8.8     8.8     8.8 1
1801  9  2    11.3    11.3    11.3 1
1801  9  3    13.3    13.3    13.3 1
1801  9  4    12.8    12.8    12.8 1
1801  9  5    13.1    13.1    13.1 1
1801  9  6    10.5    10.5    10.5 1
1801  9  7     9.5     9.5     9.5 1
1801  9  8     8.8     8.8     8.8 1
1801  9  9    10.5    10.5    10.5 1
1801  9 10     9.6     9.6     9.6 1
1801  9 11    12.1    12.1    12.1 1
1801  9 12    12.5    12.5    12.5 1
1801  9 13     9.8     9.8     9.8 1
1801  9 14    13.1    13.1    13.1 1
1801  9 15    14.8    14.8    14.8 1
1801  9 16    15.7    15.7    15.7 1
1801  9 17    14.1    14.1    14.1 1
1801  9 18    10.7    10.7    10.7 1
1801  9 19    15.2    15.2    15.2 1
1801  9 20    16.9    16.9    16.9 1
1801  9 21    13.4    13.4    13.4 1
1801  9 22    11.0    11.0    11.0 1
1801  9 23     9.0     9.0     9.0 1
1801  9 24     9.0     9.0     9.0 1
1801  9 25     8.7     8.7     8.7 1
1801  9 26    10.0    10.0    10.0 1
1801  9 27     7.7     7.7     7.7 1
1801  9 28     7.3     7.3     7.3 1
1801  9 29     5.5     5.5     5.5 1
1801  9 30     8.7     8.7     8.7 1
1801 10  1    10.0    10.0    10.0 1
1801 10  2    11.0    11.0    11.0 1
1801 10  3    12.6    12.6    12.6 1
1801 10  4    11.0    11.0    11.0 1
1801 10  5    10.3    10.3    10.3 1
1801 10  6    10.1    10.1    10.1 1
